Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,1,5,300,16,1,25,1e-05,0,0.430829383052336,3.638126392291553e-16,0.429687480386509,4.434386537674098e-16,7.64872521246459,0.004133858267716535
iDnes.cz 100% Corpus,1,5,300,12,8,20,0.1,0,0.5596053753100219,4.7323948982100295e-25,0.5510487859901269,3.404469080545418e-24,18.69688385269122,0.02578361981799798
iDnes.cz 100% Corpus,1,10,250,20,1,20,0.0,0,0.5582258229588246,4.2189540327780165e-28,0.5479664832463191,6.0749411645140595e-27,7.64872521246459,0.015748031496062992
iDnes.cz 100% Corpus,1,15,200,20,5,25,1e-05,0,0.5758054497437445,2.4860704663250735e-28,0.5631567616839447,6.4258726517561896e-27,13.59773371104816,0.03136954858454476
iDnes.cz 100% Corpus,0,5,250,1,8,25,0.0,0,-0.03398530900763755,0.5663734390007212,-0.15312142084601688,0.009375234075170625,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,15,450,8,2,20,0.01,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,300,20,5,30,0.1,0,0.10475017328579589,0.06771473794733429,0.04400876859502441,0.44379809388326164,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,15,50,20,5,20,0.0,0,0.5768570227767655,1.8850354371525436e-28,0.5777679841485174,1.4819939701579133e-28,13.59773371104816,0.02180566182096404
iDnes.cz 100% Corpus,0,15,450,12,1,25,0.001,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,50,4,0,30,0.1,0,0.5279213786108035,8.611247331423752e-25,0.5345025596911321,1.7557760617965083e-25,7.64872521246459,0.017913385826771655
iDnes.cz 100% Corpus,1,10,100,1,12,20,0.001,0,0.30856806245898044,2.4187963492499904e-07,0.3046614035075067,3.483924757888015e-07,23.79603399433428,0.012228260869565218
iDnes.cz 100% Corpus,1,10,250,20,5,20,0.01,0,0.5680702464496306,1.8470665706766128e-27,0.578121570149223,1.3496077336461542e-28,13.59773371104816,0.029839326702371844
iDnes.cz 100% Corpus,1,10,100,1,2,20,0.0,0,0.3695752603792553,7.383143602488389e-12,0.3624127168795215,1.9817579296968303e-11,8.78186968838527,0.0045101478326234025
